ID,site,year,month,day,hour,holiday,maxtemp,mintemp,weatherType,load
33969,19,2016,3,24,14.0,0,17.8,11.3,4,3.604
33970,20,2016,3,24,14.0,0,17.8,11.3,4,3.085
33971,21,2016,3,24,14.0,0,17.8,11.3,4,5.538
33972,0,2016,3,24,14.25,0,17.8,11.3,4,-33.488
33973,3,2016,3,24,14.25,0,17.8,11.3,4,1.077
33974,4,2016,3,24,14.25,0,17.8,11.3,4,-1.18
33975,5,2016,3,24,14.25,0,17.8,11.3,4,5.301
33976,8,2016,3,24,14.25,0,17.8,11.3,4,-5.252
33977,9,2016,3,24,14.25,0,17.8,11.3,4,-16.214
33978,10,2016,3,24,14.25,0,17.8,11.3,4,-12.0
33979,13,2016,3,24,14.25,0,17.8,11.3,4,3.629
33980,14,2016,3,24,14.25,0,17.8,11.3,4,2.318
33981,15,2016,3,24,14.25,0,17.8,11.3,4,2.936
33982,17,2016,3,24,14.25,0,17.8,11.3,4,5.235
33983,18,2016,3,24,14.25,0,17.8,11.3,4,1.394
33984,19,2016,3,24,14.25,0,17.8,11.3,4,3.616
33985,20,2016,3,24,14.25,0,17.8,11.3,4,3.313
33986,21,2016,3,24,14.25,0,17.8,11.3,4,5.766
33987,0,2016,3,24,14.5,0,17.8,11.3,4,-32.603
33988,3,2016,3,24,14.5,0,17.8,11.3,4,1.146
33989,4,2016,3,24,14.5,0,17.8,11.3,4,-1.214
33990,5,2016,3,24,14.5,0,17.8,11.3,4,4.72
33991,8,2016,3,24,14.5,0,17.8,11.3,4,-4.697
33992,9,2016,3,24,14.5,0,17.8,11.3,4,-15.994
33993,10,2016,3,24,14.5,0,17.8,11.3,4,-11.658
33994,13,2016,3,24,14.5,0,17.8,11.3,4,3.73
33995,14,2016,3,24,14.5,0,17.8,11.3,4,2.545
33996,15,2016,3,24,14.5,0,17.8,11.3,4,3.011
33997,17,2016,3,24,14.5,0,17.8,11.3,4,4.64
33998,18,2016,3,24,14.5,0,17.8,11.3,4,1.689
33999,19,2016,3,24,14.5,0,17.8,11.3,4,3.338
34000,20,2016,3,24,14.5,0,17.8,11.3,4,3.25
34001,21,2016,3,24,14.5,0,17.8,11.3,4,5.551
34002,0,2016,3,24,14.75,0,17.8,11.3,4,-31.798
34003,3,2016,3,24,14.75,0,17.8,11.3,4,1.18
34004,4,2016,3,24,14.75,0,17.8,11.3,4,-1.18
34005,5,2016,3,24,14.75,0,17.8,11.3,4,4.805
34006,8,2016,3,24,14.75,0,17.8,11.3,4,-4.697
34007,9,2016,3,24,14.75,0,17.8,11.3,4,-15.628
34008,10,2016,3,24,14.75,0,17.8,11.3,4,-11.61
34009,13,2016,3,24,14.75,0,17.8,11.3,4,3.553
34010,14,2016,3,24,14.75,0,17.8,11.3,4,2.331
34011,15,2016,3,24,14.75,0,17.8,11.3,4,2.558
34012,17,2016,3,24,14.75,0,17.8,11.3,4,4.817
34013,18,2016,3,24,14.75,0,17.8,11.3,4,1.494
34014,19,2016,3,24,14.75,0,17.8,11.3,4,3.376
34015,20,2016,3,24,14.75,0,17.8,11.3,4,3.098
34016,21,2016,3,24,14.75,0,17.8,11.3,4,5.74
34017,0,2016,3,24,15.0,0,17.8,11.3,4,-33.085
34018,3,2016,3,24,15.0,0,17.8,11.3,4,1.146
34019,4,2016,3,24,15.0,0,17.8,11.3,4,-1.197
34020,5,2016,3,24,15.0,0,17.8,11.3,4,4.566
34021,8,2016,3,24,15.0,0,17.8,11.3,4,-4.484
34022,9,2016,3,24,15.0,0,17.8,11.3,4,-16.616
34023,10,2016,3,24,15.0,0,17.8,11.3,4,-11.951
34024,13,2016,3,24,15.0,0,17.8,11.3,4,3.641
34025,14,2016,3,24,15.0,0,17.8,11.3,4,2.608
34026,15,2016,3,24,15.0,0,17.8,11.3,4,2.961
34027,17,2016,3,24,15.0,0,17.8,11.3,4,5.058
34028,18,2016,3,24,15.0,0,17.8,11.3,4,1.624
34029,19,2016,3,24,15.0,0,17.8,11.3,4,3.313
34030,20,2016,3,24,15.0,0,17.8,11.3,4,3.502
34031,21,2016,3,24,15.0,0,17.8,11.3,4,5.639
34032,0,2016,3,24,15.25,0,17.8,11.3,4,-32.119
34033,3,2016,3,24,15.25,0,17.8,11.3,4,1.214
34034,4,2016,3,24,15.25,0,17.8,11.3,4,-1.18
34035,5,2016,3,24,15.25,0,17.8,11.3,4,4.583
34036,8,2016,3,24,15.25,0,17.8,11.3,4,-4.74
34037,9,2016,3,24,15.25,0,17.8,11.3,4,-15.775
34038,10,2016,3,24,15.25,0,17.8,11.3,4,-11.561
34039,13,2016,3,24,15.25,0,17.8,11.3,4,3.604
34040,14,2016,3,24,15.25,0,17.8,11.3,4,2.218
34041,15,2016,3,24,15.25,0,17.8,11.3,4,2.848
34042,17,2016,3,24,15.25,0,17.8,11.3,4,4.792
34043,18,2016,3,24,15.25,0,17.8,11.3,4,1.485
34044,19,2016,3,24,15.25,0,17.8,11.3,4,3.477
34045,20,2016,3,24,15.25,0,17.8,11.3,4,3.351
34046,21,2016,3,24,15.25,0,17.8,11.3,4,5.323
34047,0,2016,3,24,15.5,0,17.8,11.3,4,-33.569
34048,3,2016,3,24,15.5,0,17.8,11.3,4,1.214
34049,4,2016,3,24,15.5,0,17.8,11.3,4,-1.18
34050,5,2016,3,24,15.5,0,17.8,11.3,4,4.668
34051,8,2016,3,24,15.5,0,17.8,11.3,4,-5.167
34052,9,2016,3,24,15.5,0,17.8,11.3,4,-16.214
34053,10,2016,3,24,15.5,0,17.8,11.3,4,-12.049
34054,13,2016,3,24,15.5,0,17.8,11.3,4,3.44
34055,14,2016,3,24,15.5,0,17.8,11.3,4,2.369
34056,15,2016,3,24,15.5,0,17.8,11.3,4,2.948
34057,17,2016,3,24,15.5,0,17.8,11.3,4,4.792
34058,18,2016,3,24,15.5,0,17.8,11.3,4,1.749
34059,19,2016,3,24,15.5,0,17.8,11.3,4,3.894
34060,20,2016,3,24,15.5,0,17.8,11.3,4,3.477
34061,21,2016,3,24,15.5,0,17.8,11.3,4,5.386
34062,0,2016,3,24,15.75,0,17.8,11.3,4,-32.441
34063,3,2016,3,24,15.75,0,17.8,11.3,4,1.231
34064,4,2016,3,24,15.75,0,17.8,11.3,4,-1.231
34065,5,2016,3,24,15.75,0,17.8,11.3,4,4.942
34066,8,2016,3,24,15.75,0,17.8,11.3,4,-4.953
34067,9,2016,3,24,15.75,0,17.8,11.3,4,-15.775
34068,10,2016,3,24,15.75,0,17.8,11.3,4,-11.707
34069,13,2016,3,24,15.75,0,17.8,11.3,4,3.415
34070,14,2016,3,24,15.75,0,17.8,11.3,4,2.394
34071,15,2016,3,24,15.75,0,17.8,11.3,4,3.049
34072,17,2016,3,24,15.75,0,17.8,11.3,4,4.83
34073,18,2016,3,24,15.75,0,17.8,11.3,4,1.624
34074,19,2016,3,24,15.75,0,17.8,11.3,4,3.502
34075,20,2016,3,24,15.75,0,17.8,11.3,4,3.022
34076,21,2016,3,24,15.75,0,17.8,11.3,4,5.475
34077,0,2016,3,24,16.0,0,17.8,11.3,4,-32.28
34078,3,2016,3,24,16.0,0,17.8,11.3,4,1.197
34079,4,2016,3,24,16.0,0,17.8,11.3,4,-1.197
34080,5,2016,3,24,16.0,0,17.8,11.3,4,4.891
34081,8,2016,3,24,16.0,0,17.8,11.3,4,-4.868
34082,9,2016,3,24,16.0,0,17.8,11.3,4,-15.518
34083,10,2016,3,24,16.0,0,17.8,11.3,4,-11.61
34084,13,2016,3,24,16.0,0,17.8,11.3,4,2.772
34085,14,2016,3,24,16.0,0,17.8,11.3,4,2.331
34086,15,2016,3,24,16.0,0,17.8,11.3,4,2.848
34087,17,2016,3,24,16.0,0,17.8,11.3,4,4.666
34088,18,2016,3,24,16.0,0,17.8,11.3,4,1.528
34089,19,2016,3,24,16.0,0,17.8,11.3,4,3.983
34090,20,2016,3,24,16.0,0,17.8,11.3,4,3.237
34091,21,2016,3,24,16.0,0,17.8,11.3,4,5.677
34092,0,2016,3,24,16.25,0,17.8,11.3,4,-31.395
34093,3,2016,3,24,16.25,0,17.8,11.3,4,0.838
34094,4,2016,3,24,16.25,0,17.8,11.3,4,-1.231
34095,5,2016,3,24,16.25,0,17.8,11.3,4,4.343
34096,8,2016,3,24,16.25,0,17.8,11.3,4,-3.971
34097,9,2016,3,24,16.25,0,17.8,11.3,4,-15.958
34098,10,2016,3,24,16.25,0,17.8,11.3,4,-11.415
34099,13,2016,3,24,16.25,0,17.8,11.3,4,3.15
34100,14,2016,3,24,16.25,0,17.8,11.3,4,2.268
34101,15,2016,3,24,16.25,0,17.8,11.3,4,3.263
34102,17,2016,3,24,16.25,0,17.8,11.3,4,4.805
34103,18,2016,3,24,16.25,0,17.8,11.3,4,1.55
34104,19,2016,3,24,16.25,0,17.8,11.3,4,3.515
34105,20,2016,3,24,16.25,0,17.8,11.3,4,3.325
34106,21,2016,3,24,16.25,0,17.8,11.3,4,5.589
34107,0,2016,3,24,16.5,0,17.8,11.3,4,-32.039
34108,3,2016,3,24,16.5,0,17.8,11.3,4,0.889
34109,4,2016,3,24,16.5,0,17.8,11.3,4,-1.197
34110,5,2016,3,24,16.5,0,17.8,11.3,4,4.702
34111,8,2016,3,24,16.5,0,17.8,11.3,4,-4.398
34112,9,2016,3,24,16.5,0,17.8,11.3,4,-16.067
34113,10,2016,3,24,16.5,0,17.8,11.3,4,-11.61
34114,13,2016,3,24,16.5,0,17.8,11.3,4,3.213
34115,14,2016,3,24,16.5,0,17.8,11.3,4,2.192
34116,15,2016,3,24,16.5,0,17.8,11.3,4,3.112
34117,17,2016,3,24,16.5,0,17.8,11.3,4,5.032
34118,18,2016,3,24,16.5,0,17.8,11.3,4,1.559
34119,19,2016,3,24,16.5,0,17.8,11.3,4,3.717
34120,20,2016,3,24,16.5,0,17.8,11.3,4,3.123
34121,21,2016,3,24,16.5,0,17.8,11.3,4,5.639
34122,0,2016,3,24,16.75,0,17.8,11.3,4,-32.119
34123,3,2016,3,24,16.75,0,17.8,11.3,4,0.923
34124,4,2016,3,24,16.75,0,17.8,11.3,4,-1.094
34125,5,2016,3,24,16.75,0,17.8,11.3,4,4.702
34126,8,2016,3,24,16.75,0,17.8,11.3,4,-4.612
34127,9,2016,3,24,16.75,0,17.8,11.3,4,-15.884
34128,10,2016,3,24,16.75,0,17.8,11.3,4,-11.61
34129,13,2016,3,24,16.75,0,17.8,11.3,4,3.263
34130,14,2016,3,24,16.75,0,17.8,11.3,4,2.596
34131,15,2016,3,24,16.75,0,17.8,11.3,4,3.226
34132,17,2016,3,24,16.75,0,17.8,11.3,4,4.931
34133,18,2016,3,24,16.75,0,17.8,11.3,4,1.394
34134,19,2016,3,24,16.75,0,17.8,11.3,4,3.806
34135,20,2016,3,24,16.75,0,17.8,11.3,4,3.022
34136,21,2016,3,24,16.75,0,17.8,11.3,4,5.336
34137,0,2016,3,24,17.0,0,17.8,11.3,4,-32.683
34138,3,2016,3,24,17.0,0,17.8,11.3,4,0.975
34139,4,2016,3,24,17.0,0,17.8,11.3,4,-1.009
34140,5,2016,3,24,17.0,0,17.8,11.3,4,4.822
34141,8,2016,3,24,17.0,0,17.8,11.3,4,-4.825
34142,9,2016,3,24,17.0,0,17.8,11.3,4,-16.031
34143,10,2016,3,24,17.0,0,17.8,11.3,4,-11.707
34144,13,2016,3,24,17.0,0,17.8,11.3,4,3.326
34145,14,2016,3,24,17.0,0,17.8,11.3,4,2.785
34146,15,2016,3,24,17.0,0,17.8,11.3,4,3.578
34147,17,2016,3,24,17.0,0,17.8,11.3,4,4.476
34148,18,2016,3,24,17.0,0,17.8,11.3,4,1.567
34149,19,2016,3,24,17.0,0,17.8,11.3,4,3.502
34150,20,2016,3,24,17.0,0,17.8,11.3,4,3.148
34151,21,2016,3,24,17.0,0,17.8,11.3,4,5.513
34152,0,2016,3,24,17.25,0,17.8,11.3,4,-32.764
34153,3,2016,3,24,17.25,0,17.8,11.3,4,1.077
34154,4,2016,3,24,17.25,0,17.8,11.3,4,-0.992
34155,5,2016,3,24,17.25,0,17.8,11.3,4,5.335
34156,8,2016,3,24,17.25,0,17.8,11.3,4,-5.551
34157,9,2016,3,24,17.25,0,17.8,11.3,4,-15.335
34158,10,2016,3,24,17.25,0,17.8,11.3,4,-11.707
34159,13,2016,3,24,17.25,0,17.8,11.3,4,3.15
34160,14,2016,3,24,17.25,0,17.8,11.3,4,2.318
34161,15,2016,3,24,17.25,0,17.8,11.3,4,3.541
34162,17,2016,3,24,17.25,0,17.8,11.3,4,4.602
34163,18,2016,3,24,17.25,0,17.8,11.3,4,1.325
34164,19,2016,3,24,17.25,0,17.8,11.3,4,3.3
34165,20,2016,3,24,17.25,0,17.8,11.3,4,3.452
34166,21,2016,3,24,17.25,0,17.8,11.3,4,5.235
34167,0,2016,3,24,17.5,0,17.8,11.3,4,-33.327
34168,3,2016,3,24,17.5,0,17.8,11.3,4,1.248
34169,4,2016,3,24,17.5,0,17.8,11.3,4,-0.923
34170,5,2016,3,24,17.5,0,17.8,11.3,4,5.934
34171,8,2016,3,24,17.5,0,17.8,11.3,4,-6.32
34172,9,2016,3,24,17.5,0,17.8,11.3,4,-15.189
34173,10,2016,3,24,17.5,0,17.8,11.3,4,-11.854
34174,13,2016,3,24,17.5,0,17.8,11.3,4,3.415
34175,14,2016,3,24,17.5,0,17.8,11.3,4,2.331
34176,15,2016,3,24,17.5,0,17.8,11.3,4,3.326
34177,17,2016,3,24,17.5,0,17.8,11.3,4,4.413
34178,18,2016,3,24,17.5,0,17.8,11.3,4,1.533
34179,19,2016,3,24,17.5,0,17.8,11.3,4,3.098
34180,20,2016,3,24,17.5,0,17.8,11.3,4,3.009
34181,21,2016,3,24,17.5,0,17.8,11.3,4,5.753
34182,0,2016,3,24,17.75,0,17.8,11.3,4,-31.314
34183,3,2016,3,24,17.75,0,17.8,11.3,4,1.248
34184,4,2016,3,24,17.75,0,17.8,11.3,4,-0.855
34185,5,2016,3,24,17.75,0,17.8,11.3,4,6.276
34186,8,2016,3,24,17.75,0,17.8,11.3,4,-6.661
34187,9,2016,3,24,17.75,0,17.8,11.3,4,-13.615
34188,10,2016,3,24,17.75,0,17.8,11.3,4,-11.024
34189,13,2016,3,24,17.75,0,17.8,11.3,4,3.1
34190,14,2016,3,24,17.75,0,17.8,11.3,4,1.777
34191,15,2016,3,24,17.75,0,17.8,11.3,4,2.81
34192,17,2016,3,24,17.75,0,17.8,11.3,4,4.299
34193,18,2016,3,24,17.75,0,17.8,11.3,4,1.364
34194,19,2016,3,24,17.75,0,17.8,11.3,4,3.06
34195,20,2016,3,24,17.75,0,17.8,11.3,4,3.262
34196,21,2016,3,24,17.75,0,17.8,11.3,4,4.868
34197,0,2016,3,24,18.0,0,17.8,11.3,4,-29.141
34198,3,2016,3,24,18.0,0,17.8,11.3,4,1.283
34199,4,2016,3,24,18.0,0,17.8,11.3,4,-0.923
34200,5,2016,3,24,18.0,0,17.8,11.3,4,6.053
34201,8,2016,3,24,18.0,0,17.8,11.3,4,-6.405
34202,9,2016,3,24,18.0,0,17.8,11.3,4,-12.444
34203,10,2016,3,24,18.0,0,17.8,11.3,4,-10.244
34204,13,2016,3,24,18.0,0,17.8,11.3,4,2.936
34205,14,2016,3,24,18.0,0,17.8,11.3,4,1.512
34206,15,2016,3,24,18.0,0,17.8,11.3,4,2.646
34207,17,2016,3,24,18.0,0,17.8,11.3,4,3.566
34208,18,2016,3,24,18.0,0,17.8,11.3,4,1.299
34209,19,2016,3,24,18.0,0,17.8,11.3,4,2.541
34210,20,2016,3,24,18.0,0,17.8,11.3,4,2.807
34211,21,2016,3,24,18.0,0,17.8,11.3,4,4.919
34212,0,2016,3,24,18.25,0,17.8,11.3,4,-28.417
34213,3,2016,3,24,18.25,0,17.8,11.3,4,1.385
34214,4,2016,3,24,18.25,0,17.8,11.3,4,-0.872
34215,5,2016,3,24,18.25,0,17.8,11.3,4,6.276
34216,8,2016,3,24,18.25,0,17.8,11.3,4,-6.747
34217,9,2016,3,24,18.25,0,17.8,11.3,4,-11.749
34218,10,2016,3,24,18.25,0,17.8,11.3,4,-10.0
34219,13,2016,3,24,18.25,0,17.8,11.3,4,3.011
34220,14,2016,3,24,18.25,0,17.8,11.3,4,1.827
34221,15,2016,3,24,18.25,0,17.8,11.3,4,2.696
34222,17,2016,3,24,18.25,0,17.8,11.3,4,3.148
34223,18,2016,3,24,18.25,0,17.8,11.3,4,1.554
34224,19,2016,3,24,18.25,0,17.8,11.3,4,2.643
34225,20,2016,3,24,18.25,0,17.8,11.3,4,2.769
34226,21,2016,3,24,18.25,0,17.8,11.3,4,4.21
34227,0,2016,3,24,18.5,0,17.8,11.3,4,-28.739
34228,3,2016,3,24,18.5,0,17.8,11.3,4,1.283
34229,4,2016,3,24,18.5,0,17.8,11.3,4,-0.906
34230,5,2016,3,24,18.5,0,17.8,11.3,4,6.036
34231,8,2016,3,24,18.5,0,17.8,11.3,4,-6.448
34232,9,2016,3,24,18.5,0,17.8,11.3,4,-12.188
34233,10,2016,3,24,18.5,0,17.8,11.3,4,-10.146
34234,13,2016,3,24,18.5,0,17.8,11.3,4,2.999
34235,14,2016,3,24,18.5,0,17.8,11.3,4,2.104
34236,15,2016,3,24,18.5,0,17.8,11.3,4,2.785
34237,17,2016,3,24,18.5,0,17.8,11.3,4,2.883
34238,18,2016,3,24,18.5,0,17.8,11.3,4,1.481
34239,19,2016,3,24,18.5,0,17.8,11.3,4,2.971
34240,20,2016,3,24,18.5,0,17.8,11.3,4,2.617
34241,21,2016,3,24,18.5,0,17.8,11.3,4,4.413
34242,0,2016,3,24,18.75,0,17.8,11.3,4,-29.785
34243,3,2016,3,24,18.75,0,17.8,11.3,4,1.317
34244,4,2016,3,24,18.75,0,17.8,11.3,4,-0.958
34245,5,2016,3,24,18.75,0,17.8,11.3,4,5.951
34246,8,2016,3,24,18.75,0,17.8,11.3,4,-6.32
34247,9,2016,3,24,18.75,0,17.8,11.3,4,-12.847
34248,10,2016,3,24,18.75,0,17.8,11.3,4,-10.439
34249,13,2016,3,24,18.75,0,17.8,11.3,4,2.936
34250,14,2016,3,24,18.75,0,17.8,11.3,4,2.86
34251,15,2016,3,24,18.75,0,17.8,11.3,4,2.684
34252,17,2016,3,24,18.75,0,17.8,11.3,4,2.82
34253,18,2016,3,24,18.75,0,17.8,11.3,4,1.433
34254,19,2016,3,24,18.75,0,17.8,11.3,4,3.148
34255,20,2016,3,24,18.75,0,17.8,11.3,4,2.567
34256,21,2016,3,24,18.75,0,17.8,11.3,4,5.045
34257,0,2016,3,24,19.0,0,17.8,11.3,4,-28.497
34258,3,2016,3,24,19.0,0,17.8,11.3,4,1.197
34259,4,2016,3,24,19.0,0,17.8,11.3,4,-0.923
34260,5,2016,3,24,19.0,0,17.8,11.3,4,5.438
34261,8,2016,3,24,19.0,0,17.8,11.3,4,-5.722
34262,9,2016,3,24,19.0,0,17.8,11.3,4,-12.664
34263,10,2016,3,24,19.0,0,17.8,11.3,4,-10.244
34264,13,2016,3,24,19.0,0,17.8,11.3,4,3.125
34265,14,2016,3,24,19.0,0,17.8,11.3,4,2.759
34266,15,2016,3,24,19.0,0,17.8,11.3,4,2.722
34267,17,2016,3,24,19.0,0,17.8,11.3,4,3.035
34268,18,2016,3,24,19.0,0,17.8,11.3,4,1.472
34269,19,2016,3,24,19.0,0,17.8,11.3,4,2.794
34270,20,2016,3,24,19.0,0,17.8,11.3,4,2.44
34271,21,2016,3,24,19.0,0,17.8,11.3,4,4.438
34272,0,2016,3,24,19.25,0,17.8,11.3,4,-28.739
34273,3,2016,3,24,19.25,0,17.8,11.3,4,1.317
34274,4,2016,3,24,19.25,0,17.8,11.3,4,-0.906
34275,5,2016,3,24,19.25,0,17.8,11.3,4,5.369
34276,8,2016,3,24,19.25,0,17.8,11.3,4,-5.807
34277,9,2016,3,24,19.25,0,17.8,11.3,4,-12.737
34278,10,2016,3,24,19.25,0,17.8,11.3,4,-10.244
34279,13,2016,3,24,19.25,0,17.8,11.3,4,2.999
34280,14,2016,3,24,19.25,0,17.8,11.3,4,2.785
34281,15,2016,3,24,19.25,0,17.8,11.3,4,3.049
34282,17,2016,3,24,19.25,0,17.8,11.3,4,2.782
34283,18,2016,3,24,19.25,0,17.8,11.3,4,1.472
34284,19,2016,3,24,19.25,0,17.8,11.3,4,2.807
34285,20,2016,3,24,19.25,0,17.8,11.3,4,2.541
34286,21,2016,3,24,19.25,0,17.8,11.3,4,4.539
34287,0,2016,3,24,19.5,0,17.8,11.3,4,-29.705
34288,3,2016,3,24,19.5,0,17.8,11.3,4,1.351
34289,4,2016,3,24,19.5,0,17.8,11.3,4,-0.787
34290,5,2016,3,24,19.5,0,17.8,11.3,4,5.592
34291,8,2016,3,24,19.5,0,17.8,11.3,4,-6.149
34292,9,2016,3,24,19.5,0,17.8,11.3,4,-13.066
34293,10,2016,3,24,19.5,0,17.8,11.3,4,-10.439
34294,13,2016,3,24,19.5,0,17.8,11.3,4,2.961
34295,14,2016,3,24,19.5,0,17.8,11.3,4,2.722
34296,15,2016,3,24,19.5,0,17.8,11.3,4,3.339
34297,17,2016,3,24,19.5,0,17.8,11.3,4,2.971
34298,18,2016,3,24,19.5,0,17.8,11.3,4,1.325
34299,19,2016,3,24,19.5,0,17.8,11.3,4,2.63
34300,20,2016,3,24,19.5,0,17.8,11.3,4,2.921
34301,21,2016,3,24,19.5,0,17.8,11.3,4,4.463
34302,0,2016,3,24,19.75,0,17.8,11.3,4,-30.59
34303,3,2016,3,24,19.75,0,17.8,11.3,4,1.505
34304,4,2016,3,24,19.75,0,17.8,11.3,4,-0.718
34305,5,2016,3,24,19.75,0,17.8,11.3,4,5.472
34306,8,2016,3,24,19.75,0,17.8,11.3,4,-6.32
34307,9,2016,3,24,19.75,0,17.8,11.3,4,-13.542
34308,10,2016,3,24,19.75,0,17.8,11.3,4,-10.829
34309,13,2016,3,24,19.75,0,17.8,11.3,4,3.226
34310,14,2016,3,24,19.75,0,17.8,11.3,4,3.1
34311,15,2016,3,24,19.75,0,17.8,11.3,4,3.339
34312,17,2016,3,24,19.75,0,17.8,11.3,4,3.148
34313,18,2016,3,24,19.75,0,17.8,11.3,4,1.334
34314,19,2016,3,24,19.75,0,17.8,11.3,4,3.098
34315,20,2016,3,24,19.75,0,17.8,11.3,4,2.769
34316,21,2016,3,24,19.75,0,17.8,11.3,4,4.324
34317,0,2016,3,24,20.0,0,17.8,11.3,4,-30.268
34318,3,2016,3,24,20.0,0,17.8,11.3,4,1.556
34319,4,2016,3,24,20.0,0,17.8,11.3,4,-0.599
34320,5,2016,3,24,20.0,0,17.8,11.3,4,5.728
34321,8,2016,3,24,20.0,0,17.8,11.3,4,-6.661
34322,9,2016,3,24,20.0,0,17.8,11.3,4,-12.81
34323,10,2016,3,24,20.0,0,17.8,11.3,4,-10.536
34324,13,2016,3,24,20.0,0,17.8,11.3,4,3.238
34325,14,2016,3,24,20.0,0,17.8,11.3,4,2.986
34326,15,2016,3,24,20.0,0,17.8,11.3,4,3.427
34327,17,2016,3,24,20.0,0,17.8,11.3,4,2.794
34328,18,2016,3,24,20.0,0,17.8,11.3,4,1.23
34329,19,2016,3,24,20.0,0,17.8,11.3,4,2.579
34330,20,2016,3,24,20.0,0,17.8,11.3,4,3.098
34331,21,2016,3,24,20.0,0,17.8,11.3,4,3.894
34332,0,2016,3,24,20.25,0,17.8,11.3,4,-30.188
34333,3,2016,3,24,20.25,0,17.8,11.3,4,1.607
34334,4,2016,3,24,20.25,0,17.8,11.3,4,-0.616
34335,5,2016,3,24,20.25,0,17.8,11.3,4,5.711
34336,8,2016,3,24,20.25,0,17.8,11.3,4,-6.747
34337,9,2016,3,24,20.25,0,17.8,11.3,4,-12.81
34338,10,2016,3,24,20.25,0,17.8,11.3,4,-10.536
34339,13,2016,3,24,20.25,0,17.8,11.3,4,3.364
34340,14,2016,3,24,20.25,0,17.8,11.3,4,2.482
34341,15,2016,3,24,20.25,0,17.8,11.3,4,3.427
34342,17,2016,3,24,20.25,0,17.8,11.3,4,2.984
34343,18,2016,3,24,20.25,0,17.8,11.3,4,1.169
34344,19,2016,3,24,20.25,0,17.8,11.3,4,2.756
34345,20,2016,3,24,20.25,0,17.8,11.3,4,3.161
34346,21,2016,3,24,20.25,0,17.8,11.3,4,3.679
34347,0,2016,3,24,20.5,0,17.8,11.3,4,-30.026
34348,3,2016,3,24,20.5,0,17.8,11.3,4,1.915
34349,4,2016,3,24,20.5,0,17.8,11.3,4,-0.599
34350,5,2016,3,24,20.5,0,17.8,11.3,4,5.575
34351,8,2016,3,24,20.5,0,17.8,11.3,4,-6.875
34352,9,2016,3,24,20.5,0,17.8,11.3,4,-12.59
34353,10,2016,3,24,20.5,0,17.8,11.3,4,-10.488
34354,13,2016,3,24,20.5,0,17.8,11.3,4,3.352
34355,14,2016,3,24,20.5,0,17.8,11.3,4,2.583
34356,15,2016,3,24,20.5,0,17.8,11.3,4,3.44
34357,17,2016,3,24,20.5,0,17.8,11.3,4,2.756
34358,18,2016,3,24,20.5,0,17.8,11.3,4,1.238
34359,19,2016,3,24,20.5,0,17.8,11.3,4,2.428
34360,20,2016,3,24,20.5,0,17.8,11.3,4,3.287
34361,21,2016,3,24,20.5,0,17.8,11.3,4,3.818
34362,0,2016,3,24,20.75,0,17.8,11.3,4,-30.751
34363,3,2016,3,24,20.75,0,17.8,11.3,4,1.864
34364,4,2016,3,24,20.75,0,17.8,11.3,4,-0.684
34365,5,2016,3,24,20.75,0,17.8,11.3,4,5.54
34366,8,2016,3,24,20.75,0,17.8,11.3,4,-6.704
34367,9,2016,3,24,20.75,0,17.8,11.3,4,-13.213
34368,10,2016,3,24,20.75,0,17.8,11.3,4,-10.78
34369,13,2016,3,24,20.75,0,17.8,11.3,4,3.238
34370,14,2016,3,24,20.75,0,17.8,11.3,4,3.238
34371,15,2016,3,24,20.75,0,17.8,11.3,4,3.402
34372,17,2016,3,24,20.75,0,17.8,11.3,4,2.858
34373,18,2016,3,24,20.75,0,17.8,11.3,4,1.347
34374,19,2016,3,24,20.75,0,17.8,11.3,4,2.997
34375,20,2016,3,24,20.75,0,17.8,11.3,4,3.199
34376,21,2016,3,24,20.75,0,17.8,11.3,4,3.932
34377,0,2016,3,24,21.0,0,17.8,11.3,4,-29.463
34378,3,2016,3,24,21.0,0,17.8,11.3,4,1.727
34379,4,2016,3,24,21.0,0,17.8,11.3,4,-0.752
34380,5,2016,3,24,21.0,0,17.8,11.3,4,5.267
34381,8,2016,3,24,21.0,0,17.8,11.3,4,-6.277
34382,9,2016,3,24,21.0,0,17.8,11.3,4,-12.847
34383,10,2016,3,24,21.0,0,17.8,11.3,4,-10.244
34384,13,2016,3,24,21.0,0,17.8,11.3,4,3.175
34385,14,2016,3,24,21.0,0,17.8,11.3,4,2.747
34386,15,2016,3,24,21.0,0,17.8,11.3,4,3.578
34387,17,2016,3,24,21.0,0,17.8,11.3,4,2.82
34388,18,2016,3,24,21.0,0,17.8,11.3,4,1.386
34389,19,2016,3,24,21.0,0,17.8,11.3,4,2.289
34390,20,2016,3,24,21.0,0,17.8,11.3,4,3.035
34391,21,2016,3,24,21.0,0,17.8,11.3,4,3.945
34392,0,2016,3,24,21.25,0,17.8,11.3,4,-27.692
34393,3,2016,3,24,21.25,0,17.8,11.3,4,1.676
34394,4,2016,3,24,21.25,0,17.8,11.3,4,-0.821
34395,5,2016,3,24,21.25,0,17.8,11.3,4,4.685
34396,8,2016,3,24,21.25,0,17.8,11.3,4,-5.551
34397,9,2016,3,24,21.25,0,17.8,11.3,4,-12.371
34398,10,2016,3,24,21.25,0,17.8,11.3,4,-9.854
34399,13,2016,3,24,21.25,0,17.8,11.3,4,3.037
