ID,site,year,month,day,hour,holiday,maxtemp,mintemp,weatherType,load
39496,0.381,0.0,0.0,0.9,0.432,0.0,0.493,0.5,0.25,7.302
39497,0.429,0.0,0.0,0.9,0.432,0.0,0.493,0.5,0.25,16.031
39498,0.476,0.0,0.0,0.9,0.432,0.0,0.493,0.5,0.25,12.732
39499,0.619,0.0,0.0,0.9,0.432,0.0,0.493,0.5,0.25,3.314
39500,0.667,0.0,0.0,0.9,0.432,0.0,0.493,0.5,0.25,2.659
39501,0.714,0.0,0.0,0.9,0.432,0.0,0.493,0.5,0.25,3.226
39502,0.81,0.0,0.0,0.9,0.432,0.0,0.493,0.5,0.25,5.374
39503,0.857,0.0,0.0,0.9,0.432,0.0,0.493,0.5,0.25,1.42
39504,0.905,0.0,0.0,0.9,0.432,0.0,0.493,0.5,0.25,3.604
39505,0.952,0.0,0.0,0.9,0.432,0.0,0.493,0.5,0.25,3.313
39506,1.0,0.0,0.0,0.9,0.432,0.0,0.493,0.5,0.25,5.879
39507,0.0,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,36.386
39508,0.143,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,1.436
39509,0.19,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,0.735
39510,0.238,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,4.976
39511,0.381,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,7.174
39512,0.429,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,16.36
39513,0.476,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,12.975
39514,0.619,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,3.44
39515,0.667,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,2.885
39516,0.714,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,3.238
39517,0.81,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,5.07
39518,0.857,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,1.412
39519,0.905,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,3.667
39520,0.952,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,3.3
39521,1.0,0.0,0.0,0.9,0.442,0.0,0.493,0.5,0.25,6.107
39522,0.0,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,37.03
39523,0.143,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,1.385
39524,0.19,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,0.752
39525,0.238,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,5.01
39526,0.381,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,7.131
39527,0.429,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,16.763
39528,0.476,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,13.268
39529,0.619,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,3.553
39530,0.667,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,2.759
39531,0.714,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,3.238
39532,0.81,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,5.273
39533,0.857,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,1.503
39534,0.905,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,3.389
39535,0.952,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,3.793
39536,1.0,0.0,0.0,0.9,0.453,0.0,0.493,0.5,0.25,6.512
39537,0.0,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,37.271
39538,0.143,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,1.539
39539,0.19,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,0.77
39540,0.238,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,5.181
39541,0.381,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,7.601
39542,0.429,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,16.69
39543,0.476,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,13.171
39544,0.619,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,3.843
39545,0.667,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,2.444
39546,0.714,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,3.263
39547,0.81,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,5.374
39548,0.857,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,1.416
39549,0.905,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,3.604
39550,0.952,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,3.401
39551,1.0,0.0,0.0,0.9,0.463,0.0,0.493,0.5,0.25,6.006
39552,0.0,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,38.157
39553,0.143,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,1.744
39554,0.19,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,0.787
39555,0.238,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,5.814
39556,0.381,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,8.455
39557,0.429,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,16.47
39558,0.476,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,13.366
39559,0.619,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,3.956
39560,0.667,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,2.709
39561,0.714,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,3.415
39562,0.81,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,5.386
39563,0.857,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,1.386
39564,0.905,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,3.629
39565,0.952,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,3.414
39566,1.0,0.0,0.0,0.9,0.474,0.0,0.493,0.5,0.25,5.943
39567,0.0,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,39.445
39568,0.143,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,1.796
39569,0.19,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,0.752
39570,0.238,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,6.19
39571,0.381,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,8.753
39572,0.429,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,16.909
39573,0.476,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,13.756
39574,0.619,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,4.297
39575,0.667,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,2.507
39576,0.714,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,3.893
39577,0.81,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,5.247
39578,0.857,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,1.433
39579,0.905,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,3.641
39580,0.952,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,3.528
39581,1.0,0.0,0.0,0.9,0.484,0.0,0.493,0.5,0.25,5.981
39582,0.0,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,36.627
39583,0.143,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,1.778
39584,0.19,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,0.718
39585,0.238,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,6.19
39586,0.381,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,8.839
39587,0.429,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,15.116
39588,0.476,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,12.878
39589,0.619,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,3.793
39590,0.667,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,1.852
39591,0.714,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,3.427
39592,0.81,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,4.994
39593,0.857,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,1.42
39594,0.905,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,3.161
39595,0.952,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,3.351
39596,1.0,0.0,0.0,0.9,0.495,0.0,0.493,0.5,0.25,5.551
39597,0.0,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,29.785
39598,0.143,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,1.727
39599,0.19,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,0.77
39600,0.238,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,5.335
39601,0.381,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,7.814
39602,0.429,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,11.675
39603,0.476,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,10.488
39604,0.619,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,3.251
39605,0.667,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,1.109
39606,0.714,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,2.999
39607,0.81,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,3.136
39608,0.857,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,1.364
39609,0.905,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,2.769
39610,0.952,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,3.351
39611,1.0,0.0,0.0,0.9,0.505,0.0,0.493,0.5,0.25,4.337
39612,0.0,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,26.726
39613,0.143,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,1.505
39614,0.19,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,1.094
39615,0.238,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,4.583
39616,0.381,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,7.174
39617,0.429,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,10.285
39618,0.476,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,9.219
39619,0.619,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,2.961
39620,0.667,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,0.932
39621,0.714,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,2.797
39622,0.81,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,2.251
39623,0.857,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,1.416
39624,0.905,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,2.718
39625,0.952,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,2.668
39626,1.0,0.0,0.0,0.9,0.516,0.0,0.493,0.5,0.25,3.92
39627,0.0,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,26.726
39628,0.143,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,1.556
39629,0.19,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,1.077
39630,0.238,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,4.224
39631,0.381,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,6.917
39632,0.429,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,10.541
39633,0.476,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,9.171
39634,0.619,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,2.81
39635,0.667,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,1.021
39636,0.714,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,2.999
39637,0.81,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,2.504
39638,0.857,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,1.273
39639,0.905,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,2.807
39640,0.952,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,2.339
39641,1.0,0.0,0.0,0.9,0.526,0.0,0.493,0.5,0.25,3.958
39642,0.0,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,28.336
39643,0.143,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,1.351
39644,0.19,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,0.975
39645,0.238,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,4.412
39646,0.381,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,6.747
39647,0.429,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,11.566
39648,0.476,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,9.854
39649,0.619,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,2.873
39650,0.667,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,1.197
39651,0.714,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,2.999
39652,0.81,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,2.718
39653,0.857,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,1.472
39654,0.905,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,2.617
39655,0.952,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,2.832
39656,1.0,0.0,0.0,0.9,0.537,0.0,0.493,0.5,0.25,4.602
39657,0.0,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,28.577
39658,0.143,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,1.283
39659,0.19,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,0.889
39660,0.238,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,3.83
39661,0.381,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,6.021
39662,0.429,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,12.517
39663,0.476,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,10.0
39664,0.619,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,2.911
39665,0.667,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,1.436
39666,0.714,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,3.037
39667,0.81,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,2.845
39668,0.857,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,1.49
39669,0.905,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,2.832
39670,0.952,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,2.718
39671,1.0,0.0,0.0,0.9,0.547,0.0,0.493,0.5,0.25,4.868
39672,0.0,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,31.636
39673,0.143,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,1.368
39674,0.19,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,0.821
39675,0.238,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,4.207
39676,0.381,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,6.405
39677,0.429,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,14.054
39678,0.476,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,11.219
39679,0.619,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,3.049
39680,0.667,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,2.18
39681,0.714,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,3.326
39682,0.81,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,3.376
39683,0.857,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,1.503
39684,0.905,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,3.464
39685,0.952,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,3.022
39686,1.0,0.0,0.0,0.9,0.558,0.0,0.493,0.5,0.25,5.475
39687,0.0,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,32.2
39688,0.143,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,1.265
39689,0.19,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,0.821
39690,0.238,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,4.275
39691,0.381,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,6.405
39692,0.429,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,14.494
39693,0.476,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,11.317
39694,0.619,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,3.238
39695,0.667,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,2.192
39696,0.714,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,3.263
39697,0.81,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,3.932
39698,0.857,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,1.494
39699,0.905,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,3.3
39700,0.952,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,2.984
39701,1.0,0.0,0.0,0.9,0.568,0.0,0.493,0.5,0.25,5.45
39702,0.0,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,32.764
39703,0.143,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,1.18
39704,0.19,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,0.804
39705,0.238,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,4.326
39706,0.381,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,6.32
39707,0.429,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,15.079
39708,0.476,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,11.707
39709,0.619,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,3.112
39710,0.667,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,2.281
39711,0.714,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,3.314
39712,0.81,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,4.552
39713,0.857,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,1.412
39714,0.905,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,3.414
39715,0.952,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,3.098
39716,1.0,0.0,0.0,0.9,0.579,0.0,0.493,0.5,0.25,5.639
39717,0.0,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,34.937
39718,0.143,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,1.283
39719,0.19,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,0.77
39720,0.238,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,4.942
39721,0.381,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,6.96
39722,0.429,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,15.592
39723,0.476,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,12.293
39724,0.619,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,3.087
39725,0.667,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,2.57
39726,0.714,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,3.2
39727,0.81,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,4.628
39728,0.857,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,1.65
39729,0.905,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,3.793
39730,0.952,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,3.047
39731,1.0,0.0,0.0,0.9,0.589,0.0,0.493,0.5,0.25,5.677
39732,0.0,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,34.454
39733,0.143,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,1.197
39734,0.19,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,0.787
39735,0.238,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,4.72
39736,0.381,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,6.704
39737,0.429,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,15.518
39738,0.476,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,12.244
39739,0.619,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,3.112
39740,0.667,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,2.646
39741,0.714,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,3.528
39742,0.81,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,4.729
39743,0.857,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,1.429
39744,0.905,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,3.363
39745,0.952,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,3.174
39746,1.0,0.0,0.0,0.9,0.6,0.0,0.493,0.5,0.25,5.424
39747,0.0,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,34.051
39748,0.143,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,1.197
39749,0.19,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,0.77
39750,0.238,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,4.856
39751,0.381,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,6.832
39752,0.429,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,15.152
39753,0.476,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,12.0
39754,0.619,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,3.251
39755,0.667,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,2.381
39756,0.714,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,3.226
39757,0.81,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,4.817
39758,0.857,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,1.494
39759,0.905,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,3.427
39760,0.952,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,3.123
39761,1.0,0.0,0.0,0.9,0.611,0.0,0.493,0.5,0.25,5.285
39762,0.0,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,34.051
39763,0.143,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,1.094
39764,0.19,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,0.752
39765,0.238,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,4.617
39766,0.381,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,6.405
39767,0.429,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,15.592
39768,0.476,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,12.097
39769,0.619,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,3.15
39770,0.667,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,2.344
39771,0.714,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,3.415
39772,0.81,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,4.615
39773,0.857,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,1.749
39774,0.905,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,3.679
39775,0.952,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,3.212
39776,1.0,0.0,0.0,0.9,0.621,0.0,0.493,0.5,0.25,5.273
39777,0.0,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,34.051
39778,0.143,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,1.163
39779,0.19,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,0.77
39780,0.238,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,4.839
39781,0.381,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,6.704
39782,0.429,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,15.335
39783,0.476,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,12.097
39784,0.619,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,3.15
39785,0.667,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,2.659
39786,0.714,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,3.263
39787,0.81,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,4.539
39788,0.857,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,1.364
39789,0.905,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,3.54
39790,0.952,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,3.161
39791,1.0,0.0,0.0,0.9,0.632,0.0,0.493,0.5,0.25,5.589
39792,0.0,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,33.649
39793,0.143,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,1.163
39794,0.19,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,0.787
39795,0.238,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,4.514
39796,0.381,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,6.49
39797,0.429,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,15.226
39798,0.476,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,12.0
39799,0.619,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,3.125
39800,0.667,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,2.142
39801,0.714,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,3.188
39802,0.81,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,4.969
39803,0.857,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,1.788
39804,0.905,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,3.768
39805,0.952,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,3.174
39806,1.0,0.0,0.0,0.9,0.642,0.0,0.493,0.5,0.25,5.171
39807,0.0,0.0,0.0,0.9,0.653,0.0,0.493,0.5,0.25,33.971
39808,0.143,0.0,0.0,0.9,0.653,0.0,0.493,0.5,0.25,1.163
39809,0.19,0.0,0.0,0.9,0.653,0.0,0.493,0.5,0.25,0.787
39810,0.238,0.0,0.0,0.9,0.653,0.0,0.493,0.5,0.25,5.044
39811,0.381,0.0,0.0,0.9,0.653,0.0,0.493,0.5,0.25,7.003
39812,0.429,0.0,0.0,0.9,0.653,0.0,0.493,0.5,0.25,14.969
39813,0.476,0.0,0.0,0.9,0.653,0.0,0.493,0.5,0.25,12.097
39814,0.619,0.0,0.0,0.9,0.653,0.0,0.493,0.5,0.25,3.175
39815,0.667,0.0,0.0,0.9,0.653,0.0,0.493,0.5,0.25,2.281
39816,0.714,0.0,0.0,0.9,0.653,0.0,0.493,0.5,0.25,3.478
39817,0.81,0.0,0.0,0.9,0.653,0.0,0.493,0.5,0.25,4.602
39818,0.857,0.0,0.0,0.9,0.653,0.0,0.493,0.5,0.25,1.697
39819,0.905,0.0,0.0,0.9,0.653,0.0,0.493,0.5,0.25,3.793
